file,section,line_start,line_end,sentence,type,is_performance_claim,has_conditions_attached,responsibility_owner,human_judgment_point_explicit,before_after_structure_present,novice_misunderstanding_risk,risk_reasons,rewrite_suggestion
part0/ch00-how-to-use.md,전체 구성도,16,16,**생성형 AI 완전 정복**,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,전체 구성도,18,18,| Part 0 | Part 1 | Part 2 | Part 3 | Part 4 | Part 5 |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,전체 구성도,19,19,|--------|--------|--------|--------|--------|--------|,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,전체 구성도,20,20,| 서론 | 이해 | 원리 | 활용 | 위험관리 | 미래 |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,전체 구성도,22,22,"- **부록**: 템플릿, 용어, 참고자료",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,전체 구성도,23,23,"- **위키**: 개념, 도구, 사례연구",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,파트별 역할,25,25,### 파트별 역할,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,파트별 역할,27,27,| 파트 | 주제 | 핵심 질문 | 비중 |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,파트별 역할,28,28,|------|------|----------|------|,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,파트별 역할,29,29,| **Part 0** | 서론 | 왜 배우는가? | 5% |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,파트별 역할,30,30,| **Part 1** | 이해 | AI란 무엇인가? | 15% |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,파트별 역할,31,31,| **Part 2** | 원리 | 어떻게 효과적으로 사용하는가? | 30% |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,파트별 역할,32,32,| **Part 3** | 활용 | 어디에 적용하는가? | 20% |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,파트별 역할,33,33,| **Part 4** | 위험관리 | 무엇을 주의해야 하는가? | 20% |,Caution,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,파트별 역할,34,34,| **Part 5** | 미래 | 어떻게 준비하는가? | 10% |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,파트별 역할,36,36,---,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,2. 각 챕터의 표준 구조,38,38,## 2.,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,2. 각 챕터의 표준 구조,38,38,각 챕터의 표준 구조,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,2. 각 챕터의 표준 구조,40,40,모든 챕터는 일관된 구조로 작성되어 있습니다:,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,챕터 구성 요소,42,42,### 챕터 구성 요소,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,챕터 구성 요소,44,44,| 순서 | 구성 요소 | 설명 |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,챕터 구성 요소,45,45,|------|----------|------|,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,챕터 구성 요소,46,46,| 1 | 학습 목표 (Learning Objectives) | 이 장을 마치면 ~할 수 있다 |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,챕터 구성 요소,47,47,| 2 | 핵심 개념 (Core Concepts) | 이론적 설명 + 근거 자료 |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,챕터 구성 요소,48,48,| 3 | 원리 설명 (Principles) | 왜 그런가?,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,챕터 구성 요소,48,48,메커니즘 해설 |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,챕터 구성 요소,49,49,| 4 | 사례 분석 (Case Studies) | 성공/실패 사례 + 시사점 |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,챕터 구성 요소,50,50,"| 5 | 적용 지침 (Application Guidelines) | ""이렇게 하면 좋다"" 가이드라인 |",Guidance,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,챕터 구성 요소,51,51,| 6 | 핵심 정리 (Key Takeaways) | 문제은행 출제 포인트 |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,챕터 구성 요소,52,52,| 7 | 생각해볼 질문 (Discussion Questions) | 강의/토론용 질문 |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,챕터 구성 요소,54,54,---,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,3. 독자 유형별 학습 경로,56,56,## 3.,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,3. 독자 유형별 학습 경로,56,56,독자 유형별 학습 경로,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 1: 완전 입문자,58,58,### 유형 1: 완전 입문자,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 1: 완전 입문자,60,60,"> ""생성형 AI가 뭔지 잘 모르겠어요""",Fact,No,No,Unclear,No,No,High,Responsibility blurred toward AI,"> ""생성형 AI가 뭔지 잘 모르겠어요"" 결과의 최종 책임은 사용자/조직에 있다."
part0/ch00-how-to-use.md,유형 1: 완전 입문자,62,65,"```
Part 0 → Part 1 (전체) → Part 2 (Ch.3만) → Part 4 (Ch.9)
예상 소요 시간: 8-10시간
```",Example,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 2: 기초 사용자,67,67,### 유형 2: 기초 사용자,Fact,No,No,User,No,No,Low,,
part0/ch00-how-to-use.md,유형 2: 기초 사용자,69,69,"> ""ChatGPT는 써봤는데 제대로 활용을 못하겠어요""",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 2: 기초 사용자,71,74,"```
Part 0 (0.2만) → Part 2 (전체) → Part 3 (관심 분야) → Part 4
예상 소요 시간: 12-15시간
```",Example,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 3: 중급 활용자,76,76,### 유형 3: 중급 활용자,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 3: 중급 활용자,78,78,"> ""어느 정도 쓰고 있는데 체계적으로 정리하고 싶어요""",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 3: 중급 활용자,80,83,"```
Part 2 (Ch.4-5) → Part 3 (전체) → Part 4 (전체) → Part 5
예상 소요 시간: 10-12시간
```",Example,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 4: 특정 목적 학습자,85,85,### 유형 4: 특정 목적 학습자,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 4: 특정 목적 학습자,87,87,"> ""특정 분야에만 집중하고 싶어요""",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 4: 특정 목적 학습자,89,89,"=== ""학생/연구자""",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 4: 특정 목적 학습자,91,93,"    ```
    Part 1 (Ch.1) → Part 2 (Ch.3-4) → Part 3 (Ch.6) → Part 4 (Ch.9-10)
    ```",Example,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 4: 특정 목적 학습자,95,95,"=== ""직장인/비즈니스""",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 4: 특정 목적 학습자,97,99,"    ```
    Part 2 (Ch.3, Ch.5) → Part 3 (Ch.7) → Part 4 (Ch.9, Ch.11)
    ```",Example,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 4: 특정 목적 학습자,101,101,"=== ""창작자/콘텐츠""",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 4: 특정 목적 학습자,103,105,"    ```
    Part 2 (Ch.3-4) → Part 3 (Ch.8) → Part 4 (Ch.10)
    ```",Example,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,유형 4: 특정 목적 학습자,107,107,---,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,4. 학습 자료 활용법,109,109,## 4.,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,4. 학습 자료 활용법,109,109,학습 자료 활용법,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,교재 + 위키 + 문제은행 연계,111,111,### 교재 + 위키 + 문제은행 연계,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,교재 + 위키 + 문제은행 연계,113,113,**학습 자료 흐름**,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,교재 + 위키 + 문제은행 연계,115,115,1. **교재** (이론+원리) --> **위키** (최신정보) --> **문제은행** (역량검증),Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,교재 + 위키 + 문제은행 연계,116,116,2.,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,교재 + 위키 + 문제은행 연계,116,116,위 세 가지 자료가 **강의** (실습+토론)와 연결됨,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,각 자료의 역할,118,118,### 각 자료의 역할,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,각 자료의 역할,120,120,| 자료 | 역할 | 활용 시점 |,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,각 자료의 역할,121,121,|------|------|----------|,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,각 자료의 역할,122,122,"| **교재** | 핵심 원리와 체계적 지식 | 첫 학습, 복습 |",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,각 자료의 역할,123,123,"| **위키** | 최신 정보, 상세 참조 | 심화 학습, 업데이트 확인 |",Fact,No,No,Unclear,Yes,No,Low,,
part0/ch00-how-to-use.md,각 자료의 역할,124,124,"| **문제은행** | 이해도 점검, 역량 인증 | 학습 후 자가 평가 |",Fact,No,No,Unclear,Yes,No,Low,,
part0/ch00-how-to-use.md,각 자료의 역할,125,125,"| **강의** | 실습, 토론, 질의응답 | 그룹 학습, 실무 적용 |",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,각 자료의 역할,127,127,---,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,5. 효과적인 학습을 위한 팁,129,129,## 5.,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,5. 효과적인 학습을 위한 팁,129,129,효과적인 학습을 위한 팁,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,5. 효과적인 학습을 위한 팁,131,131,"!!! tip ""학습 효과를 높이는 5가지 방법""",Guidance,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,5. 효과적인 학습을 위한 팁,133,133,1. **순차적 학습**: Part 순서대로 학습하면 개념이 자연스럽게 쌓입니다,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,5. 효과적인 학습을 위한 팁,134,134,2. **사례 집중**: 📌 표시된 사례 분석을 꼼꼼히 읽으세요,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,5. 효과적인 학습을 위한 팁,135,135,3. **위키 연동**: 모르는 용어는 바로 위키에서 확인하세요,Fact,No,No,Unclear,Yes,No,Low,,
part0/ch00-how-to-use.md,5. 효과적인 학습을 위한 팁,136,136,4. **핵심 정리 활용**: 각 챕터 끝 '핵심 정리'는 시험 출제 포인트입니다,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,5. 효과적인 학습을 위한 팁,137,137,5. **토론 질문 활용**: '생각해볼 질문'으로 깊이 있는 이해를 확인하세요,Fact,No,No,Unclear,Yes,No,Low,,
part0/ch00-how-to-use.md,5. 효과적인 학습을 위한 팁,139,139,---,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,핵심 정리,141,141,## 핵심 정리,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,핵심 정리,143,143,"<div class=""key-concept"">",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,핵심 정리,145,145,**이 챕터의 핵심 포인트**,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,핵심 정리,147,147,1.,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,핵심 정리,147,147,책은 **서론 → 이해 → 원리 → 활용 → 위험관리 → 미래** 순서로 구성,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,핵심 정리,148,148,2.,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,핵심 정리,148,148,각 챕터는 **학습목표 → 개념 → 원리 → 사례 → 적용 → 정리 → 토론**의 표준 구조,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,핵심 정리,149,149,3. **독자 유형에 따라** 선택적 학습 경로 가능,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,핵심 정리,150,150,4. **교재-위키-문제은행**이 유기적으로 연결됨,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,핵심 정리,152,152,</div>,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,핵심 정리,154,154,---,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,생각해볼 질문,156,156,## 생각해볼 질문,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,생각해볼 질문,158,158,"!!! question ""토론 질문""",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,생각해볼 질문,160,160,1.,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,생각해볼 질문,160,160,자신은 어떤 유형의 학습자에 해당하는가?,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,생각해볼 질문,161,161,2.,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,생각해볼 질문,161,161,생성형 AI 학습에서 가장 기대하는 것은 무엇인가?,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,생각해볼 질문,162,162,3.,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,생각해볼 질문,162,162,이론 학습과 실습 중 어느 것이 더 중요하다고 생각하는가?,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,생각해볼 질문,163,163,---,Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,생각해볼 질문,165,165,"<div class=""nav-buttons"">",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,생각해볼 질문,167,167,"<a href=""ch00-why-now/"" class=""nav-button nav-next"">다음: 0.2 왜 지금 배워야 하는가 &rarr;</a>",Fact,No,No,Unclear,No,No,Low,,
part0/ch00-how-to-use.md,생각해볼 질문,168,168,</div>,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Part 1: 생성형 AI의 이해 (Foundations),1,1,# Part 1: 생성형 AI의 이해 (Foundations),Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Part 1: 생성형 AI의 이해 (Foundations),3,3,이 파트에서는 생성형 AI의 본질과 작동 원리를 학습합니다.,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Part 1: 생성형 AI의 이해 (Foundations),5,5,---,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,📖 이 파트에서 배우는 것,7,7,## 📖 이 파트에서 배우는 것,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,📖 이 파트에서 배우는 것,9,9,| 챕터 | 주제 | 핵심 질문 |,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,📖 이 파트에서 배우는 것,10,10,|------|------|----------|,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,📖 이 파트에서 배우는 것,11,11,| Ch.1 | 생성형 AI란 무엇인가 | AI는 어떻게 작동하는가? |,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,📖 이 파트에서 배우는 것,12,12,| Ch.2 | 주요 도구와 생태계 | 어떤 도구를 선택해야 하는가? |,Guidance,No,No,Unclear,No,No,Low,,
part1/index.md,📖 이 파트에서 배우는 것,14,14,---,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,🎯 학습 목표,16,16,## 🎯 학습 목표,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,🎯 학습 목표,18,18,이 파트를 마치면 다음을 할 수 있습니다:,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,🎯 학습 목표,20,20,"- [x] AI, 머신러닝, 생성형 AI의 관계를 설명할 수 있다",Fact,No,No,Unclear,No,No,Low,,
part1/index.md,🎯 학습 목표,21,21,"- [x] LLM의 ""다음 토큰 예측"" 원리를 이해한다",Fact,No,No,Unclear,No,No,Low,,
part1/index.md,🎯 학습 목표,22,22,- [x] 생성형 AI의 강점과 한계를 명확히 구분한다,Caution,No,Yes,Unclear,No,No,Low,,
part1/index.md,🎯 학습 목표,23,23,"- [x] 주요 도구(ChatGPT, Claude, Gemini)의 특징을 비교한다",Fact,No,No,Unclear,No,No,Low,,
part1/index.md,🎯 학습 목표,24,24,- [x] 목적에 맞는 적절한 도구를 선택할 수 있다,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,🎯 학습 목표,26,26,---,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,📑 챕터 목록,28,28,## 📑 챕터 목록,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Chapter 1: 생성형 AI란 무엇인가,30,30,### Chapter 1: 생성형 AI란 무엇인가,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Chapter 1: 생성형 AI란 무엇인가,32,32,"- 1.1 AI, 머신러닝, 생성형 AI의 관계",Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Chapter 1: 생성형 AI란 무엇인가,33,33,"- 1.2 LLM의 작동 원리: ""다음 토큰 예측 기계""",Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Chapter 1: 생성형 AI란 무엇인가,34,34,- 1.3 생성형 AI가 할 수 있는 것과 할 수 없는 것,Fact,No,No,Unclear,No,No,High,Responsibility blurred toward AI,- 1.3 생성형 AI가 할 수 있는 것과 할 수 없는 것 결과의 최종 책임은 사용자/조직에 있다.
part1/index.md,Chapter 1: 생성형 AI란 무엇인가,36,36,[:octicons-arrow-right-24: Chapter 1 읽기](ch01-what-is-genai.md),Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Chapter 2: 주요 도구와 생태계,38,38,### Chapter 2: 주요 도구와 생태계,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Chapter 2: 주요 도구와 생태계,40,40,"- 2.1 텍스트 생성: ChatGPT, Claude, Gemini 비교",Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Chapter 2: 주요 도구와 생태계,41,41,"- 2.2 이미지/멀티모달: DALL-E, Midjourney, Stable Diffusion",Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Chapter 2: 주요 도구와 생태계,42,42,- 2.3 도구 선택 기준: 목적별 적합성 판단법,Fact,No,No,Unclear,Yes,No,Low,,
part1/index.md,Chapter 2: 주요 도구와 생태계,44,44,[:octicons-arrow-right-24: Chapter 2 읽기](../part2/ch02-tools-ecosystem.md),Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Chapter 2: 주요 도구와 생태계,46,46,---,Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Chapter 2: 주요 도구와 생태계,48,48,"!!! info ""선수 지식""",Fact,No,No,Unclear,No,No,Low,,
part1/index.md,Chapter 2: 주요 도구와 생태계,49,49,이 파트는 별도의 기술적 배경지식 없이 학습할 수 있습니다.,Fact,No,No,Unclear,No,No,Low,,
part1/ch01-what-is-genai.md,Chapter 1: 생성형 AI란 무엇인가,1,1,# Chapter 1: 생성형 AI란 무엇인가,Fact,No,No,Unclear,No,Yes,Low,,
part1/ch01-what-is-genai.md,Chapter 1: 생성형 AI란 무엇인가,3,3,"!!! abstract ""학습 목표""",Fact,No,No,Unclear,No,Yes,Low,,
part1/ch01-what-is-genai.md,Chapter 1: 생성형 AI란 무엇인가,4,4,"- AI, 머신러닝, 생성형 AI의 관계를 명확히 구분할 수 있다",Fact,No,No,Unclear,No,Yes,Low,,
part1/ch01-what-is-genai.md,Chapter 1: 생성형 AI란 무엇인가,5,5,"- LLM의 ""다음 토큰 예측"" 원리를 이해하고 설명할 수 있다",Fact,No,No,Unclear,No,Yes,Low,,
part1/ch01-what-is-genai.md,Chapter 1: 생성형 AI란 무엇인가,6,6,- 생성형 AI가 할 수 있는 것과 할 수 없는 것을 구분할 수 있다,Fact,No,No,Unclear,No,Yes,High,Responsibility blurred toward AI,- 생성형 AI가 할 수 있는 것과 할 수 없는 것을 구분할 수 있다 결과의 최종 책임은 사용자/조직에 있다.
part1/ch01-what-is-genai.md,Chapter 1: 생성형 AI란 무엇인가,7,7,- 생성형 AI의 한계를 인식하고 적절한 기대치를 설정할 수 있다,Caution,No,Yes,Unclear,No,Yes,Low,,
part1/ch01-what-is-genai.md,Chapter 1: 생성형 AI란 무엇인가,9,9,---,Fact,No,No,Unclear,No,Yes,Low,,
part1/ch01-what-is-genai.md,1. AI의 계층 구조,11,11,## 1.,Fact,No,No,Unclear,No,Yes,Low,,
part1/ch01-what-is-genai.md,1. AI의 계층 구조,11,11,AI의 계층 구조,Fact,No,No,Unclear,No,Yes,Low,,
part1/ch01-what-is-genai.md,"AI, 머신러닝, 딥러닝, 생성형 AI의 관계",13,13,"### AI, 머신러닝, 딥러닝, 생성형 AI의 관계",Fact,No,No,Unclear,No,Yes,Low,,
part1/ch01-what-is-genai.md,"AI, 머신러닝, 딥러닝, 생성형 AI의 관계",15,15,"이 용어들은 종종 혼용되지만, 실제로는 **포함 관계**를 가집니다.",Fact,No,No,Unclear,No,Yes,Low,,
part1/ch01-what-is-genai.md,"AI, 머신러닝, 딥러닝, 생성형 AI의 관계",17,17,**AI 기술의 포함 관계**,Fact,No,No,Unclear,No,Yes,Low,,
part1/ch01-what-is-genai.md,"AI, 머신러닝, 딥러닝, 생성형 AI의 관계",19,19,| 계층 | 기술 | 설명 |,Fact,No,No,Unclear,No,Yes,Low,,
part1/ch01-what-is-genai.md,"AI, 머신러닝, 딥러닝, 생성형 AI의 관계",20,20,|:---:|:---|:---|,Fact,No,No,Unclear,No,Yes,Low,,
part1/ch01-what-is-genai.md,"AI, 머신러닝, 딥러닝, 생성형 AI의 관계",21,21,| 1 | **인공지능 (AI)** | 인간의 지능을 모방하는 모든 기술 |,Fact,No,No,Unclear,No,Yes,Low,,
